,Quarter,Banks,Cost of Funds (annualized)_Domestic Operation,Cost of Funds (annualized)_Global Operation,Cost of Funds (annualized)_Overseas Operation,Yield on Funds (annualized)_Domestic Operation,Yield on Funds (annualized)_Global Operation,Yield on Funds (annualized)_Overseas Operation,Efficiency (Cost Income) Ratio_Domestic Operation,Efficiency (Cost Income) Ratio_Global Operation,Efficiency (Cost Income) Ratio_Overseas Operation,Overhead Efficiency Ratio_Domestic Operation,Overhead Efficiency Ratio_Global Operation,Overhead Efficiency Ratio_Overseas Operation,Profit Margin_Domestic Operation,Profit Margin_Global Operation,Profit Margin_Overseas Operation,Net Interest Margin (NIM) (annualized)_Domestic Operation,Net Interest Margin (NIM) (annualized)_Global Operation,Net Interest Margin (NIM) (annualized)_Overseas Operation,Return on Equity (annualized)_Domestic Operation,Return on Equity (annualized)_Global Operation,Return on Equity (annualized)_Overseas Operation,Return on Total Assets (annualized)_Domestic Operation,Return on Total Assets (annualized)_Global Operation,Return on Total Assets (annualized)_Overseas Operation,Operating Profit to Total Working Funds (annualized)_Domestic Operation,Operating Profit to Total Working Funds (annualized)_Global Operation,Operating Profit to Total Working Funds (annualized)_Overseas Operation,Interest Income to Total Income_Domestic Operation,Interest Income to Total Income_Global Operation,Interest Income to Total Income_Overseas Operation,Non-Interest Income to Total Income_Domestic Operation,Non-Interest Income to Total Income_Global Operation,Non-Interest Income to Total Income_Overseas Operation,Staff Expenses to Total Income_Domestic Operation,Staff Expenses to Total Income_Global Operation,Staff Expenses to Total Income_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
754,2014Q2,JAMMU & KASHMIR BANK LTD,7.340735,,,10.038836,,,41.782016,,,40.785254,,,6.847851,,,3.620851,,,9.036643,,,0.700312,,,2.410003,,,,,,6.897877,,,10.845765,,,0,1,0,0
755,2014Q2,KARNATAKA BANK LTD,8.348481,,,10.27635,,,41.611337,,,76.422666,,,9.697693,,,2.542343,,,15.495768,,,1.022894,,,2.002618,,,,,,10.342692,,,9.871388,,,0,1,0,0
756,2014Q2,KARUR VYSYA BANK LTD,9.216636,,,11.28061,,,53.384056,,,48.242478,,,8.347023,,,2.852968,,,14.206205,,,0.937769,,,1.640094,,,,,,8.065131,,,8.39361,,,0,1,0,0
757,2014Q2,KOTAK MAHINDRA BANK LTD.,7.968573,,,11.27717,,,52.513434,,,54.348542,,,15.999954,,,4.942509,,,13.87476,,,1.98199,,,3.06898,,,,,,14.896721,,,12.970212,,,0,1,0,0
758,2014Q2,LAKSHMI VILAS BANK LTD,9.087124,,,11.464196,,,59.658532,,,54.992221,,,4.795449,,,2.511518,,,10.594823,,,0.53957,,,1.336928,,,,,,9.662995,,,9.137896,,,0,1,0,0
759,2014Q2,NAINITAL BANK LTD,7.01624,,,10.153633,,,44.199562,,,41.562367,,,17.528217,,,3.802135,,,20.096259,,,1.829127,,,2.463567,,,,,,7.772108,,,12.468451,,,0,1,0,0
760,2014Q2,RBL BANK LIMITED,9.278027,,,10.616993,,,68.416617,,,59.756101,,,6.842957,,,2.842295,,,6.742754,,,0.795541,,,1.403019,,,,,,15.621772,,,12.780316,,,0,1,0,0
761,2014Q2,SOUTH INDIAN BANK LTD,8.400324,,,10.65219,,,47.696908,,,68.290302,,,8.391603,,,2.699998,,,14.797382,,,0.931559,,,1.944261,,,,,,10.908658,,,9.666059,,,0,1,0,0
762,2014Q2,TAMILNAD MERCANTILE BANK LTD,8.946386,,,11.195573,,,58.790399,,,43.623345,,,8.408991,,,3.296682,,,10.786106,,,0.957367,,,1.686748,,,,,,9.22025,,,12.447535,,,0,1,0,0
763,2014Q2,THE DHANALAKSHMI BANK LTD,8.344128,,,10.503418,,,88.861439,,,20.705911,,,0.877295,,,2.439377,,,1.587943,,,0.087224,,,0.299506,,,,,,4.976179,,,13.929235,,,0,1,0,0
764,2014Q2,YES BANK LTD.,8.858346,,,10.900964,,,44.981895,,,80.805741,,,14.15331,,,3.032152,,,21.986077,,,1.626569,,,2.383024,,,,,,13.706641,,,7.23687,,,0,1,0,0
765,2014Q2,ALLAHABAD BANK,7.47238,,,10.592651,,,41.988803,,,54.42683,,,2.057258,,,3.343594,,,3.807282,,,0.218085,,,2.301007,,,,,,8.55099,,,9.954476,,,0,0,1,0
766,2014Q2,ANDHRA BANK,8.035277,,,9.918718,,,47.733304,,,69.00778,,,2.544553,,,2.091657,,,4.883503,,,0.257492,,,1.507096,,,,,,9.386073,,,8.073131,,,0,0,1,0
767,2014Q2,BANK OF BARODA,7.332272,,,9.780477,,,48.780062,,,48.90681,,,9.093347,,,2.842638,,,11.15796,,,0.871046,,,1.716306,,,,,,8.346264,,,10.134654,,,0,0,1,0
768,2014Q2,BANK OF INDIA,7.5271,,,9.828842,,,50.766058,,,55.499894,,,2.696194,,,2.336035,,,3.563619,,,0.247641,,,1.368752,,,,,,8.528155,,,10.254155,,,0,0,1,0
769,2014Q2,BANK OF MAHARASHTRA,7.540165,,,10.017197,,,57.341596,,,30.056097,,,3.585434,,,2.959327,,,6.911713,,,0.34865,,,1.394828,,,,,,5.795264,,,12.878512,,,0,0,1,0
770,2014Q2,BHARATIYA MAHILA BANK LTD.,8.969896,,,8.518116,,,15.977957,,,47.321429,,,76.039593,,,7.649417,,,7.413605,,,6.602766,,,6.602766,,,,,,6.84267,,,10.267022,,,0,0,1,0
771,2014Q2,CANARA BANK,8.042042,,,10.327985,,,48.884238,,,60.901546,,,6.804641,,,2.343318,,,10.423483,,,0.677476,,,1.499896,,,,,,8.774348,,,9.04726,,,0,0,1,0
772,2014Q2,CENTRAL BANK OF INDIA,7.335434,,,10.054003,,,56.776602,,,33.704483,,,2.765705,,,2.818859,,,4.295772,,,0.264419,,,1.343512,,,,,,6.222114,,,13.131179,,,0,0,1,0
773,2014Q2,CORPORATION BANK,8.231222,,,9.742948,,,46.581061,,,59.448668,,,4.438488,,,1.895501,,,9.187912,,,0.432963,,,1.304771,,,,,,6.934073,,,5.554214,,,0,0,1,0
774,2014Q2,DENA BANK,7.808667,,,9.693407,,,58.503524,,,32.637556,,,2.88603,,,2.213294,,,4.383371,,,0.271215,,,1.044237,,,,,,5.113148,,,10.253535,,,0,0,1,0
775,2014Q2,IDBI BANK LIMITED,8.659549,,,9.674511,,,49.309327,,,59.973617,,,1.013757,,,1.742485,,,1.211938,,,0.095839,,,1.139344,,,,,,7.031129,,,5.664439,,,0,1,1,0
776,2014Q2,INDIAN BANK,7.650131,,,9.90753,,,51.428941,,,31.389395,,,4.97455,,,2.66527,,,5.786798,,,0.465421,,,1.38605,,,,,,4.923796,,,10.297965,,,0,0,1,0
