,Quarter,Banks,Gross Advances_Domestic Operation,Gross NPAs_Domestic Operation,Gross NPAs to Gross Advances (%)_Domestic Operation,Food Credit - Gross Advances_Domestic Operation,Food Credit - GNPAs_Domestic Operation,Food Credit - GNPA Ratio_Domestic Operation,Non-Food Credit - Gross Advances_Domestic Operation,Non-Food Credit - GNPAs_Domestic Operation,Non-Food Credit - GNPA Ratio_Domestic Operation,Agriculture and Allied Activities - Gross Advances_Domestic Operation,Agriculture and Allied Activities - Gross NPAs_Domestic Operation,Agriculture and Allied Activities - GNPA Ratio_Domestic Operation,Industry - Gross Advances_Domestic Operation,Industry - Gross NPAs_Domestic Operation,Industry - GNPA Ratio_Domestic Operation,Services - Gross Advances_Domestic Operation,Services  - Gross NPAs_Domestic Operation,Services - GNPA Ratio_Domestic Operation,Retail Loans - Gross Advances_Domestic Operation,Retail Loans - Gross NPAs_Domestic Operation,Retail Loans - GNPA Ratio_Domestic Operation,Other Non-food Credit - Gross Advances_Domestic Operation,Other Non-food Credit - GNPAs_Domestic Operation,Other Non-food Credit - GNPA Ratio_Domestic Operation,Retail Loans - Housing Loans  - Gross Advances_Domestic Operation,Retail Loans - Housing Loans  - GNPAs_Domestic Operation,Retail Loans - Housing Loans  - GNPA Ratio_Domestic Operation,Retail Loans - Vehicle/Auto Loans - Gross Advances_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPAs_Domestic Operation,Retail Loans - Vehicle/Auto Loans - GNPA Ratio_Domestic Operation,Retail Loans - Credit Card Receivables - Gross Advances_Domestic Operation,Retail Loans - Credit Card Receivables - GNPAs_Domestic Operation,Retail Loans - Credit Card Receivables - GNPA Ratio_Domestic Operation,Retail Loans - Education - Gross Advances_Domestic Operation,Retail Loans - Education - GNPAs_Domestic Operation,Retail Loans - Education - GNPA Ratio_Domestic Operation,Other Retail Loans - Gross Advances_Domestic Operation,Other Retail Loans - GNPAs_Domestic Operation,Other Retail Loans - GNPA Ratio_Domestic Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
170,2012Q3,UNITED BANK OF INDIA,623404500000,24177300000,3.878268,,,,12698700000,,,,,,,,,7509000000,,,108575500000,2311400000,2.128841,,,,58182600000,1063400000,1.827694,4897500000,98500000,2.01123,0,0,,5189700000,,,40305700000,1149500000,2.85195394199828,0,0,1,0
171,2012Q3,VIJAYA BANK,598029252000,18965211000,3.171285,,,,6744300000,,,,,,,,,0,,,121110016000,3850083000,3.178996,,,,44011874000,1316379000,2.990963,11797392000,501433000,4.250372,356212000,99300000,27.876658,6744300000,,,58200238000,1932971000,3.32124243203267,0,0,1,0
172,2012Q4,AB BANK LIMITED,395400000,58000000,14.66869,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
173,2012Q4,ABU DHABI COMMERCIAL BANK PJSC,3515677000,0,0,,,,,,,,,,,,,,,,310760000,0,0,,,,42313000,0,0,0,0,,0,0,,,,,268447000,0,0,1,0,0,0
174,2012Q4,AMERICAN EXPRESS BANKING CORP.,15849302000,344847000,2.175787,,,,,,,,,,,,,,,,15849302000,344847000,2.175787,,,,1683000,0,0,0,0,,15847509000,344847000,2.176033,,,,110000,0,0,1,0,0,0
175,2012Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,16154300000,316400000,1.958612,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
176,2012Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",82058743000,0,0,,,,,,,,,,,,,,,,12119000,0,0,,,,6284000,0,0,0,0,,0,0,,,,,5835000,0,0,1,0,0,0
177,2012Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,6343600000,689819000,10.874251,,,,,,,,,,,,,,,,208600000,8300000,3.978907,,,,8800000,0,0,3700000,0,0,0,0,,,,,196100000,8300000,4.23253442121367,1,0,0,0
178,2012Q4,BANK OF CEYLON,1009065000,15135000,1.499903,,,,,,,,,,,,,,,,9486000,6234000,65.7179,,,,0,0,,0,0,,0,0,,,,,9486000,6234000,65.7179000632511,1,0,0,0
179,2012Q4,BANK OF NOVA SCOTIA,88284868000,291575000,0.330266,,,,,,,,,,,,,,,,1799000,0,0,,,,0,0,,0,0,,0,0,,,,,1799000,0,0,1,0,0,0
180,2012Q4,BARCLAYS BANK PLC,74978208000,5076308000,6.770378,,,,,,,,,,,,,,,,216302000,27417000,12.675334,,,,146697000,0,0,13634000,1378000,10.107085,0,0,,,,,55971000,26039000,46.5223061942792,1,0,0,0
181,2012Q4,BNP PARIBAS,57480400000,162600000,0.282879,,,,,,,,,,,,,,,,192800000,0,0,,,,0,0,,0,0,,0,0,,,,,192800000,0,0,1,0,0,0
182,2012Q4,CITIBANK N.A,509552729000,14542605000,2.853994,,,,,,,,,,,,,,,,191737064000,5150911000,2.686445,,,,62468959000,1705721000,2.73051,4819000,4703000,97.592862,60952868000,1014328000,1.664119,,,,68310418000,2426159000,3.55166762410969,1,0,0,0
183,2012Q4,COMMONWEALTH BANK OF AUSTRALIA,1221986000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
184,2012Q4,COOPERATIEVE RABOBANK U.A.,5089800000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
185,2012Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,16412603000,5924000,0.036094,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
186,2012Q4,CREDIT SUISSE AG,2500000000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
187,2012Q4,"CTBC BANK CO., LTD.",2656253000,150000000,5.647052,,,,,,,,,,,,,,,,1853000,0,0,,,,0,0,,773000,0,0,0,0,,,,,1080000,0,0,1,0,0,0
188,2012Q4,DBS BANK INDIA LTD.,146958553000,3500319000,2.381841,,,,,,,,,,,,,,,,969000,0,0,,,,969000,0,0,0,0,,0,0,,,,,0,0,0,1,0,0,0
189,2012Q4,DEUTSCHE BANK AG,204002772000,1540118000,0.75495,,,,,,,,,,,,,,,,34461705000,147038000,0.426671,,,,30999782000,110605000,0.356793,0,0,,0,0,,,,,3461923000,36433000,1.05239197983317,1,0,0,0
190,2012Q4,FIRSTRAND BANK LTD,2525013000,230998000,9.148389,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
191,2012Q4,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,379539300000,6497000000,1.711812,,,,,,,,,,,,,,,,67773500000,2162400000,3.190628,,,,55464500000,1754000000,3.162383,11300000,0,0,8986000000,335800000,3.736924,,,,3311700000,72600000,2.19222755684392,1,0,0,0
192,2012Q4,HSBC BANK OMAN S.A.O.G.,54100000,0,0,,,,,,,,,,,,,,,,54100000,0,0,,,,0,0,,0,0,,0,0,,,,,54100000,0,0,1,0,0,0
193,2012Q4,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,5767073000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
194,2012Q4,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,53660479000,244100000,0.454897,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
195,2012Q4,KBC BANK NV,8417000000,502700000,5.972437,,,,,,,,,,,,,,,,12000000,0,0,,,,3000000,0,0,0,0,,0,0,,,,,9000000,0,0,1,0,0,0
196,2012Q4,KRUNG THAI BANK PUBLIC COMPANY LIMITED,95289000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
197,2012Q4,MASHREQ BANK PSC,693059000,6000,0.000866,,,,,,,,,,,,,,,,21000,0,0,,,,21000,0,0,0,0,,0,0,,,,,0,0,0,1,0,0,0
198,2012Q4,MIZUHO BANK LTD,46771635000,1223400000,2.615688,,,,,,,,,,,,,,,,54941000,0,0,,,,30204000,0,0,0,0,,0,0,,,,,24737000,0,0,1,0,0,0
199,2012Q4,MUFG Bank Ltd,71252311000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
200,2012Q4,NATIONAL AUSTRALIA BANK,0,0,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
201,2012Q4,NatWest Markets Plc,103069115000,2985968000,2.897054,,,,,,,,,,,,,,,,5670375000,624337000,11.010506,,,,3542421000,420300000,11.864767,2217000,18000,0.811908,1352069000,115294000,8.527228,,,,773668000,88725000,11.4680974268032,1,0,0,0
202,2012Q4,SBERBANK,0,0,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
203,2012Q4,SBM BANK (INDIA) LTD.,7051389000,375389000,5.323618,,,,,,,,,,,,,,,,504703000,0,0,,,,0,0,,0,0,,0,0,,,,,504703000,0,0,1,0,0,0
204,2012Q4,SHINHAN BANK,9822118000,0,0,,,,,,,,,,,,,,,,30041000,0,0,,,,15463000,0,0,0,0,,0,0,,,,,14578000,0,0,1,0,0,0
205,2012Q4,SOCIETE GENERALE,15119362000,7400000,0.048944,,,,,,,,,,,,,,,,2146000,0,0,,,,0,0,,8000,0,0,0,0,,,,,2138000,0,0,1,0,0,0
206,2012Q4,SONALI BANK,187352000,5710000,3.047739,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
207,2012Q4,STANDARD CHARTERED BANK,639268000000,37959300000,5.937932,,,,,,,,,,,,,,,,148684600000,2215500000,1.490067,,,,86832600000,854800000,0.984423,0,0,,17887700000,497400000,2.780682,,,,43964300000,863300000,1.96363867956501,1,0,0,0
208,2012Q4,UBS AG,10220500000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
209,2012Q4,UNITED OVERSEAS BANK LTD,92500000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
210,2012Q4,WOORI BANK,324000000,0,0,,,,,,,,,,,,,,,,0,0,,,,,0,0,,0,0,,0,0,,,,,0,0,0,1,0,0,0
211,2012Q4,AXIS BANK LIMITED,1519831900000,21657800000,1.425013,,,,854200000,,,,,,,,,564800000,,,472335800000,3484400000,0.737696,,,,325468700000,1326000000,0.407412,46220100000,265600000,0.574642,8416734000,100725000,1.196723,289400000,,,91940866000,1792075000,1.94916045276319,0,1,0,0
212,2012Q4,CITY UNION BANK LIMITED,145123800000,1787400000,1.231638,,,,,,,,,,,,,,,,10659600000,132000000,1.23832,,,,6645500000,69800000,1.050335,667100000,10500000,1.573977,0,0,,,,,3347000000,51700000,1.54466686585001,0,1,0,0
213,2012Q4,CSB BANK LIMITED,87596600000,2912800000,3.325243,,,,1287000000,,,,,,,,,0,,,5110100000,170400000,3.334573,,,,3581500000,124400000,3.473405,1112800000,17600000,1.581596,0,0,,1287000000,,,-871200000,28400000,-3.25987144168962,0,1,0,0
214,2012Q4,DCB BANK LIMITED,61557900000,2338800000,3.79935,,,,42000000,,,,,,,,,0,,,30852200000,1562600000,5.064793,,,,6054500000,109600000,1.810224,1226500000,167300000,13.64044,0,0,,42000000,,,23529200000,1285700000,5.46427417846761,0,1,0,0
215,2012Q4,FEDERAL BANK LTD,406597200000,15639800000,3.84651,,,,7761900000,,,,,,,,,3374600000,,,121998500000,3022200000,2.477244,,,,49148400000,1909100000,3.884358,4363000000,179500000,4.114142,0,0,,4387300000,,,64099800000,933600000,1.456478803366,0,1,0,0
216,2012Q4,HDFC BANK LTD.,2340374988000,21703400000,0.927347,,,,284440000,,,,,,,,,284440000,,,766744100000,3029300000,0.395086,,,,158959400000,247600000,0.155763,337607900000,1452700000,0.430292,100110600000,698100000,0.697329,0,,,170066200000,630900000,0.370973185735908,0,1,0,0
217,2012Q4,ICICI BANK LIMITED,2211573393000,93484510000,4.227059,,,,1657729000,,,,,,,,,1400002000,,,671896424000,49651805000,7.3898,,,,482228710000,6397510000,1.326655,82778690000,7755719000,9.369222,40225384000,13015338000,32.356032,257727000,,,66405913000,22483238000,33.8572831609137,0,1,0,0
218,2012Q4,IDBI BANK LIMITED,1651089443000,64014323000,3.877096,,,,,,,,,,,,,,,,438995756000,19827456000,4.516548,,,,210099472000,2401588000,1.143072,1466216000,20838000,1.421209,281000,281000,100,,,,227429787000,17404749000,7.6528009939173,0,1,1,0
219,2012Q4,INDUSIND BANK LTD,427222600000,4216200000,0.986886,,,,12300000,,,,,,,,,2000000,,,207404200000,2398000000,1.156196,,,,708700000,20700000,2.920841,203307900000,2217900000,1.090907,3276900000,77400000,2.361988,10300000,,,100400000,82000000,81.6733067729084,0,1,0,0
220,2012Q4,ING VYSYA BANK LTD,317641993000,1817895000,0.572309,,,,107100000,,,,,,,,,0,,,59771199000,58323000,0.097577,,,,50795485000,38494000,0.075782,289702000,0,0,0,0,,107100000,,,8578912000,19829000,0.23113653572854,0,1,0,0
221,2012Q4,JAMMU & KASHMIR BANK LTD,361898700000,5816800000,1.607301,,,,,,,,,,,,,,,,60350200000,927700000,1.537195,,,,10412300000,316100000,3.035833,10633100000,65700000,0.617882,446500000,59400000,13.303471,,,,38858300000,486500000,1.25198477545338,0,1,0,0
222,2012Q4,KARNATAKA BANK LTD,236567794000,7812430000,3.302406,,,,4277200000,,,,,,,,,0,,,60174690000,602341000,1.000987,,,,20717054000,214330000,1.034558,7818491000,266703000,3.411183,0,0,,4277200000,,,27361945000,121308000,0.443345675901329,0,1,0,0
