,Quarter,Banks,Cash Funds_Domestic Operation,Cash Funds_Global Operation,Cash Funds_Overseas Operation,Due from Banks/FIs/CCPs_Domestic Operation,Due from Banks/FIs/CCPs_Global Operation,Due from Banks/FIs/CCPs_Overseas Operation,SLR/Approved Securities_Domestic Operation,SLR/Approved Securities_Global Operation,SLR/Approved Securities_Overseas Operation,Non-SLR Investments_Domestic Operation,Non-SLR Investments_Global Operation,Non-SLR Investments_Overseas Operation,Net Loans and Advances_Domestic Operation,Net Loans and Advances_Global Operation,Net Loans and Advances_Overseas Operation,Fixed Assets (net)_Domestic Operation,Fixed Assets (net)_Global Operation,Fixed Assets (net)_Overseas Operation,Other Assets_Domestic Operation,Other Assets_Global Operation,Other Assets_Overseas Operation,Total Assets_Domestic Operation,Total Assets_Global Operation,Total Assets_Overseas Operation,Paid-up Share Capital_Domestic Operation,Paid-up Share Capital_Global Operation,Paid-up Share Capital_Overseas Operation,Reserves &amp; Surplus_Domestic Operation,Reserves &amp; Surplus_Global Operation,Reserves &amp; Surplus_Overseas Operation,Total Deposits (a+b)_Domestic Operation,Total Deposits (a+b)_Global Operation,Total Deposits (a+b)_Overseas Operation,a. Customer Deposits (i+ii+iii+iv+v)_Domestic Operation,a. Customer Deposits (i+ii+iii+iv+v)_Global Operation,a. Customer Deposits (i+ii+iii+iv+v)_Overseas Operation,i. Current Deposits_Domestic Operation,i. Current Deposits_Global Operation,i. Current Deposits_Overseas Operation,ii. Savings Deposits_Domestic Operation,ii. Savings Deposits_Global Operation,ii. Savings Deposits_Overseas Operation,iii. Time Deposits_Domestic Operation,iii. Time Deposits_Global Operation,iii. Time Deposits_Overseas Operation,iV. NRI Deposits_Domestic Operation,iV. NRI Deposits_Global Operation,iV. NRI Deposits_Overseas Operation,V. Certificates of Deposits _Domestic Operation,V. Certificates of Deposits _Global Operation,V. Certificates of Deposits _Overseas Operation,b. Deposits of Banks  (i+ii)_Domestic Operation,b. Deposits of Banks  (i+ii)_Global Operation,b. Deposits of Banks  (i+ii)_Overseas Operation,i. Banks in India_Domestic Operation,i. Banks in India_Global Operation,i. Banks in India_Overseas Operation,ii. Overseas Banks_Domestic Operation,ii. Overseas Banks_Global Operation,ii. Overseas Banks_Overseas Operation,Total Borrowings_Domestic Operation,Total Borrowings_Global Operation,Total Borrowings_Overseas Operation,Other liabilities_Domestic Operation,Other liabilities_Global Operation,Other liabilities_Overseas Operation,Total capital &amp; Liabilities_Domestic Operation,Total capital &amp; Liabilities_Global Operation,Total capital &amp; Liabilities_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
2284,2018Q3,EMIRATES NBD BANK (P.J.S.C.),173636000,173636000,,20215000,20215000,,4632494000,4632494000,,493454000,493454000,,10323596000,10323596000,0,115398000,115398000,,659220000,659220000,0,16418013000,16418013000,0,6540758000,6540758000,,-232457000,-232457000,0,3780611000,3780611000,,2155711000,2155711000,,188893000,188893000,,1540000,1540000,,802414000,802414000,,1162864000,1162864000,,,0,,1624900000,1624900000,,1624850000,1624850000,,50000,50000,,5794533000,5794533000,,534568000,534568000,0,16418013000,16418013000,0,1,0,0,0
2285,2018Q3,FIRST ABU DHABI BANK PJSC,327249000,327249000,,3220000,3220000,,13154572000,13154572000,,2285844000,2285844000,,1000000000,1000000000,0,30577000,30577000,,1069329000,1069329000,0,17870791000,17870791000,0,13238041000,13238041000,,304319000,304319000,0,3367129000,3367129000,,3367129000,3367129000,,0,0,,0,0,,0,0,,3367129000,3367129000,,0,0,,0,0,,0,0,,0,0,,149943000,149943000,,811359000,811359000,0,17870791000,17870791000,0,1,0,0,0
2286,2018Q3,FIRSTRAND BANK LTD,189115000,189115000,,2568514000,2568514000,,5407828000,5407828000,,6164896000,6164896000,,2385753000,2385753000,0,4268000,4268000,,8909714000,8909714000,0,25630088000,25630088000,0,6617140000,6617140000,,-3454857000,-3454857000,0,4615187000,4615187000,,4614735000,4614735000,,248319000,248319000,,,0,,3868848000,3868848000,,340000,340000,,497228000,497228000,,452000,452000,,0,0,,452000,452000,,8193958000,8193958000,,9658660000,9658660000,0,25630088000,25630088000,0,1,0,0,0
2287,2018Q3,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,41731087000,41731087000,,101901595000,101901595000,,515765828000,515765828000,,137908677000,137908677000,,581549572000,581549572000,0,7489354000,7489354000,,199015194000,199015194000,0,1585361307000,1585361307000,0,44991660000,44991660000,,181391511000,181391511000,0,996237358000,996237358000,,963273622000,963273622000,,280268110000,280268110000,,66237077000,66237077000,,493319905000,493319905000,,123212761000,123212761000,,235769000,235769000,,32963736000,32963736000,,28397854000,28397854000,,4565882000,4565882000,,162915885000,162915885000,,199824893000,199824893000,0,1585361307000,1585361307000,0,1,0,0,0
2288,2018Q3,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,975278000,975278000,,674026000,674026000,,25157505000,25157505000,,4943122000,4943122000,,10950373000,10950373000,0,35530000,35530000,,749370000,749370000,0,43485204000,43485204000,0,4554480000,4554480000,,1375391000,1375391000,0,15961182000,15961182000,,15961182000,15961182000,,1403397000,1403397000,,15417000,15417000,,14542368000,14542368000,,,0,,,0,,,0,,,0,,,0,,20918513000,20918513000,,675638000,675638000,0,43485204000,43485204000,0,1,0,0,0
2289,2018Q3,INDUSTRIAL BANK OF KOREA,92828000,92828000,,1068973000,1068973000,,225068000,225068000,,,0,,1759238000,1759238000,0,23641000,23641000,,69695000,69695000,0,3239443000,3239443000,0,2184700000,2184700000,,219589000,219589000,0,781956000,781956000,,781956000,781956000,,481205000,481205000,,31144000,31144000,,269607000,269607000,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,53198000,53198000,0,3239443000,3239443000,0,1,0,0,0
2290,2018Q3,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,30219556000,30219556000,,113435553000,113435553000,,113297685000,113297685000,,1104000000,1104000000,,112881686000,112881686000,0,102816000,102816000,,199089767000,199089767000,0,570131063000,570131063000,0,44052590000,44052590000,,57316568000,57316568000,0,239587521000,239587521000,,200489298000,200489298000,,113756290000,113756290000,,0,0,,50824703000,50824703000,,35908305000,35908305000,,0,0,,39098223000,39098223000,,39019703000,39019703000,,78520000,78520000,,37875994000,37875994000,,191298390000,191298390000,0,570131063000,570131063000,0,1,0,0,0
2291,2018Q3,KEB HANA BANK,706543000,706543000,,6136986000,6136986000,,1203615000,1203615000,,,0,,4475695000,4475695000,0,16358000,16358000,,3120666000,3120666000,0,15659863000,15659863000,0,6434574000,6434574000,,464078000,464078000,0,5833864000,5833864000,,5833864000,5833864000,,633163000,633163000,,324680000,324680000,,4876021000,4876021000,,,0,,,0,,,0,,,0,,,0,,,0,,2927347000,2927347000,0,15659863000,15659863000,0,1,0,0,0
2292,2018Q3,KRUNG THAI BANK PUBLIC COMPANY LIMITED,171319000,171319000,,3854543000,3854543000,,863198000,863198000,,0,0,,16092000,16092000,0,20968000,20968000,,175655000,175655000,0,5101775000,5101775000,0,358445000,358445000,,441023000,441023000,0,4239532000,4239532000,,4239532000,4239532000,,1742838000,1742838000,,59003000,59003000,,2437691000,2437691000,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,62775000,62775000,0,5101775000,5101775000,0,1,0,0,0
2293,2018Q3,MASHREQ BANK PSC,0,0,,230193000,230193000,,1228449000,1228449000,,379578000,379578000,,2716633000,2716633000,0,28091000,28091000,,902824000,902824000,0,5485768000,5485768000,0,483812000,483812000,,1618925000,1618925000,0,2631094000,2631094000,,2078000,2078000,,276000,276000,,348000,348000,,518000,518000,,936000,936000,,0,0,,2629016000,2629016000,,0,0,,2629016000,2629016000,,617318000,617318000,,134619000,134619000,0,5485768000,5485768000,0,1,0,0,0
2294,2018Q3,MIZUHO BANK LTD,12684263000,12684263000,,2132847000,2132847000,,29725647000,29725647000,,1950000000,1950000000,,109437917000,109437917000,0,296029000,296029000,,12670661000,12670661000,0,168897364000,168897364000,0,30443353000,30443353000,,16432541000,16432541000,0,66642678000,66642678000,,66611183000,66611183000,,19656454000,19656454000,,52450000,52450000,,46902279000,46902279000,,,0,,,0,,31495000,31495000,,0,0,,31495000,31495000,,53307656000,53307656000,,2071136000,2071136000,0,168897364000,168897364000,0,1,0,0,0
2295,2018Q3,MUFG Bank Ltd,6949639000,6949639000,,11556039000,11556039000,,102687911000,102687911000,,2866829000,2866829000,,117885149000,117885149000,0,460782000,460782000,,49040391000,49040391000,0,291446740000,291446740000,0,22073356000,22073356000,,28339841000,28339841000,0,105368605000,105368605000,,105250893000,105250893000,,26429352000,26429352000,,964616000,964616000,,77485097000,77485097000,,371828000,371828000,,0,0,,117712000,117712000,,4000,4000,,117708000,117708000,,87913411000,87913411000,,47751527000,47751527000,0,291446740000,291446740000,0,1,0,0,0
2296,2018Q3,NATIONAL AUSTRALIA BANK,13772000,13772000,,5475255000,5475255000,,1636849000,1636849000,,,0,,400000000,400000000,0,7193000,7193000,,155415000,155415000,0,7688484000,7688484000,0,7003500000,7003500000,,615819000,615819000,0,4746000,4746000,,4746000,4746000,,308000,308000,,,0,,0,0,,4438000,4438000,,,0,,,0,,,0,,,0,,,0,,64419000,64419000,0,7688484000,7688484000,0,1,0,0,0
2297,2018Q3,NatWest Markets Plc,1598435000,1598435000,,347719000,347719000,,24818947000,24818947000,,16360178000,16360178000,,0,0,0,112003000,112003000,,5270064000,5270064000,0,48507346000,48507346000,0,28028210000,28028210000,,-1509955000,-1509955000,0,436119000,436119000,,436119000,436119000,,278130000,278130000,,76095000,76095000,,35222000,35222000,,46672000,46672000,,0,0,,0,0,,0,0,,0,0,,16354429000,16354429000,,5198543000,5198543000,0,48507346000,48507346000,0,1,0,0,0
2298,2018Q3,PT BANK MAYBANK INDONESIA TBK,27308000,27308000,,23533000,23533000,,1087608000,1087608000,,,0,,966842000,966842000,0,1973000,1973000,,112691000,112691000,0,2219955000,2219955000,0,2088802000,2088802000,,-416895000,-416895000,0,213389000,213389000,,196710000,196710000,,108134000,108134000,,127000,127000,,0,0,,88449000,88449000,,,0,,16679000,16679000,,0,0,,16679000,16679000,,284920000,284920000,,49739000,49739000,0,2219955000,2219955000,0,1,0,0,0
2299,2018Q3,Qatar National Bank (Q.P.S.C.),35438000,35438000,,988949000,988949000,,437754000,437754000,,,0,,1926250000,1926250000,0,82426000,82426000,,79710000,79710000,0,3550527000,3550527000,0,3155432000,3155432000,,-51628000,-51628000,0,19246000,19246000,,19246000,19246000,,19123000,19123000,,123000,123000,,0,0,,,0,,,0,,,0,,,0,,,0,,230000000,230000000,,197477000,197477000,0,3550527000,3550527000,0,1,0,0,0
2300,2018Q3,SBERBANK,4220630000,4220630000,,1335909000,1335909000,,299056000,299056000,,,0,,1096800000,1096800000,0,3493000,3493000,,518731000,518731000,0,7474619000,7474619000,0,2732110000,2732110000,,-36878000,-36878000,0,229305000,229305000,,229081000,229081000,,225131000,225131000,,,0,,3950000,3950000,,,0,,,0,,224000,224000,,0,0,,224000,224000,,870600000,870600000,,3679482000,3679482000,0,7474619000,7474619000,0,1,0,0,0
2301,2018Q3,SBM BANK (INDIA) LTD.,299420000,299420000,,270093000,270093000,,5200602000,5200602000,,580914000,580914000,,7896946000,7896946000,0,471140000,471140000,,2721161000,2721161000,0,17440276000,17440276000,0,4769584000,4769584000,,-1313643000,-1313643000,0,11286415000,11286415000,,11217113000,11217113000,,474339000,474339000,,150188000,150188000,,4598396000,4598396000,,5994190000,5994190000,,0,0,,69302000,69302000,,15800000,15800000,,53502000,53502000,,1499822000,1499822000,,1198098000,1198098000,0,17440276000,17440276000,0,1,0,0,0
2302,2018Q3,SHINHAN BANK,2443491000,2443491000,,2326719000,2326719000,,16091969000,16091969000,,,0,,56191008000,56191008000,0,81292000,81292000,,1523460000,1523460000,0,78657939000,78657939000,0,6331908000,6331908000,,6037642000,6037642000,0,44074545000,44074545000,,41770065000,41770065000,,4824582000,4824582000,,1077759000,1077759000,,35817047000,35817047000,,50677000,50677000,,,0,,2304480000,2304480000,,2304480000,2304480000,,,0,,20230025000,20230025000,,1983819000,1983819000,0,78657939000,78657939000,0,1,0,0,0
2303,2018Q3,SOCIETE GENERALE,1445733000,1445733000,,1440258000,1440258000,,13462024000,13462024000,,871257000,871257000,,20303320000,20303320000,0,577173000,577173000,,17790047000,17790047000,0,55889812000,55889812000,0,8845434000,8845434000,,1684138000,1684138000,0,25018938000,25018938000,,25004250000,25004250000,,2091621000,2091621000,,28596000,28596000,,22884033000,22884033000,,0,0,,0,0,,14688000,14688000,,0,0,,14688000,14688000,,4612200000,4612200000,,15729102000,15729102000,0,55889812000,55889812000,0,1,0,0,0
2304,2018Q3,SONALI BANK,36823000,36823000,,866254000,866254000,,93148000,93148000,,,0,,185848000,185848000,0,4864000,4864000,,29075000,29075000,0,1216012000,1216012000,0,6148000,6148000,,213037000,213037000,0,984200000,984200000,,555444000,555444000,,294160000,294160000,,49380000,49380000,,211904000,211904000,,,0,,,0,,428756000,428756000,,428756000,428756000,,,0,,,0,,12627000,12627000,0,1216012000,1216012000,0,1,0,0,0
2305,2018Q3,STANDARD CHARTERED BANK,43573157000,43573157000,,110125042000,110125042000,,343463903000,343463903000,,54765421000,54765421000,,692715693000,692715693000,0,13057688000,13057688000,,301447034000,301447034000,0,1559147938000,1559147938000,0,74400742000,74400742000,,186134100000,186134100000,0,911037488000,911037488000,,892060788000,892060788000,,197945418000,197945418000,,119669915000,119669915000,,458566389000,458566389000,,115879066000,115879066000,,,0,,18976700000,18976700000,,5670086000,5670086000,,13306614000,13306614000,,146154533000,146154533000,,241421075000,241421075000,0,1559147938000,1559147938000,0,1,0,0,0
2306,2018Q3,SUMITOMO MITSUI BANKING CORPORATION,23350128000,23350128000,,6102655000,6102655000,,21514295000,21514295000,,15110710000,15110710000,,68357139000,68357139000,0,110652000,110652000,,9266121000,9266121000,0,143811700000,143811700000,0,34889825000,34889825000,,5935884000,5935884000,0,92003641000,92003641000,,91974056000,91974056000,,4125172000,4125172000,,6462000,6462000,,0,0,,87842422000,87842422000,,,0,,29585000,29585000,,0,0,,29585000,29585000,,1318092000,1318092000,,9664258000,9664258000,0,143811700000,143811700000,0,1,0,0,0
2307,2018Q3,UNITED OVERSEAS BANK LTD,272583000,272583000,,71828000,71828000,,2677759000,2677759000,,0,0,,10649163000,10649163000,0,7810000,7810000,,700957000,700957000,0,14380100000,14380100000,0,7525524000,7525524000,,740758000,740758000,0,2584687000,2584687000,,704278000,704278000,,79276000,79276000,,2000,2000,,625000000,625000000,,0,0,,0,0,,1880409000,1880409000,,0,0,,1880409000,1880409000,,3342065000,3342065000,,187066000,187066000,0,14380100000,14380100000,0,1,0,0,0
2308,2018Q3,WESTPAC BANKING CORPORATION,464736000,464736000,,1730405000,1730405000,,11595363000,11595363000,,,0,,6151299000,6151299000,0,14768000,14768000,,14556464000,14556464000,0,34513035000,34513035000,0,8087300000,8087300000,,1566688000,1566688000,0,11411747000,11411747000,,11403869000,11403869000,,4313000,4313000,,456000,456000,,11399100000,11399100000,,,0,,,0,,7878000,7878000,,0,0,,7878000,7878000,,5769278000,5769278000,,7678022000,7678022000,0,34513035000,34513035000,0,1,0,0,0
2309,2018Q3,WOORI BANK,920250000,920250000,,4667139000,4667139000,,6563305000,6563305000,,886379000,886379000,,13342581000,13342581000,0,161579000,161579000,,3131312000,3131312000,0,29672545000,29672545000,0,4153261000,4153261000,,804578000,804578000,0,24060118000,24060118000,,24060108000,24060108000,,1513518000,1513518000,,370976000,370976000,,22175614000,22175614000,,,0,,,0,,10000,10000,,10000,10000,,,0,,123233000,123233000,,531355000,531355000,0,29672545000,29672545000,0,1,0,0,0
2310,2018Q3,AXIS BANK LIMITED,392072300000,392077600000,5300000,56629400000,94962200000,38332800000,1069600600000,1069600600000,0,481375300000,515820500000,34445200000,4056446700000,4561212900000,504766200000,39001500000,39092100000,90500000,721884800000,661261100000,184375800000,6817010600000,7334027000000,762015800000,5138200000,5138200000,0,646764200000,645453900000,-1310300000,4773070000000,4796795600000,23725600000,4660245100000,4683722600000,23477500000,725445400000,725445400000,0,1334401700000,1334401700000,0,1626028700000,1626028700000,0,543261500000,564127900000,20866400000,431107800000,433718900000,2611100000,112824900000,113073000000,248100000,112824900000,112824900000,0,0,248100000,248100000,944837100000,1483993900000,539156800000,447201100000,402645400000,200443700000,6817010600000,7334027000000,762015800000,0,1,0,0
2311,2018Q3,BANDHAN BANK LIMITED,26151876000,26151876000,,19496292000,19496292000,,85198136000,85198136000,,1649200000,1649200000,,317297580000,317297580000,0,2149593000,2149593000,,5161557000,5161557000,0,457104234000,457104234000,0,11928049000,11928049000,,90147072000,90147072000,0,329588804000,329588804000,,312810871000,312810871000,,20496178000,20496178000,,99695023000,99695023000,,184169697000,184169697000,,2298119000,2298119000,,6151854000,6151854000,,16777933000,16777933000,,16777933000,16777933000,,0,0,,14217485000,14217485000,,11222824000,11222824000,0,457104234000,457104234000,0,0,1,0,0
2312,2018Q3,CITY UNION BANK LIMITED,16886668000,16886668000,,6644455000,6644455000,,78192903000,78192903000,,3546903000,3546903000,,294286715000,294286715000,0,2075692000,2075692000,,11877478000,11877478000,0,413510814000,413510814000,0,731888000,731888000,,43977776000,43977776000,0,345340059000,345340059000,,345037025000,345037025000,,27135973000,27135973000,,51648990000,51648990000,,247262068000,247262068000,,18989994000,18989994000,,,0,,303034000,303034000,,303034000,303034000,,,0,,10263355000,10263355000,,13197736000,13197736000,0,413510814000,413510814000,0,0,1,0,0
2313,2018Q3,CSB BANK LIMITED,6900830000,6900830000,,1613311000,1613311000,,47859677000,47859677000,,7675619000,7675619000,,92401021000,92401021000,0,2160115000,2160115000,,10420978000,10420978000,0,169031551000,169031551000,0,810143000,810143000,,7739091000,7739091000,0,147750480000,147750480000,,147645138000,147645138000,,5481282000,5481282000,,27076389000,27076389000,,76230104000,76230104000,,38857363000,38857363000,,,0,,105342000,105342000,,105342000,105342000,,,0,,9616924000,9616924000,,3114913000,3114913000,0,169031551000,169031551000,0,0,1,0,0
2314,2018Q3,DCB BANK LIMITED,11112200000,11112200000,,8983400000,8983400000,,56653400000,56653400000,,13505000000,13505000000,,220688000000,220688000000,0,4959000000,4959000000,,9357400000,9357400000,0,325258400000,325258400000,0,3092500000,3092500000,,26202100000,26202100000,0,261687400000,261687400000,,216905700000,216905700000,,16050200000,16050200000,,42845200000,42845200000,,128934100000,128934100000,,20672600000,20672600000,,8403600000,8403600000,,44781700000,44781700000,,44781700000,44781700000,,,0,,20110400000,20110400000,,14166000000,14166000000,0,325258400000,325258400000,0,0,1,0,0
2315,2018Q3,FEDERAL BANK LTD,64182909000,64182909000,0,16551583000,17294069000,742486000,247641398000,247641398000,,39464265000,39464265000,0,984707201000,1008990532000,24283332000,4567418000,4570505000,3087000,67403583000,67529547000,125963000,1424518357000,1449673225000,25154868000,3961202000,3961202000,0,120905905000,121452110000,546204000,1181012316000,1181824148000,811832000,1168880454000,1169692286000,811832000,63838778000,63838778000,0,174542389000,174542389000,0,426266557000,426266557000,0,493599698000,494411530000,811832000,10633032000,10633032000,0,12131862000,12131862000,0,9419229000,9419229000,0,2712633000,2712633000,0,66574505000,88734874000,22160370000,52064429000,53700891000,1636462000,1424518357000,1449673225000,25154868000,0,1,0,0
2316,2018Q3,HDFC BANK LTD.,507435163000,507435348000,185000,116411523000,137328181000,20926586000,2453752583000,2453752583000,0,537306709000,554868076000,17561367000,7246747032000,7508381101000,261634068000,38041683000,38058047000,16363000,507435380000,507026568000,9334755000,11407130073000,11706849904000,309473324000,5434352000,5434352000,1290800000,1347935886000,1366886354000,18950469000,8284985735000,8333641143000,48665336000,8213487037000,8261516280000,48029243000,1119846047000,1121141587000,1295540000,2105187827000,2105187827000,0,3959882759000,3960724259000,841500000,925720386000,971612589000,45892203000,102850018000,102850018000,0,71498698000,72124863000,636093000,71498698000,71488770000,0,0,636093000,636093000,1196901756000,1427185833000,233908327000,571872344000,573702222000,6658392000,11407130073000,11706849904000,309473324000,0,1,0,0
2317,2018Q3,ICICI BANK LIMITED,331175749000,397253834000,66078085000,131282609000,178863609000,47581000000,1364836844000,1364836844000,0,501837704000,564890567000,63052863000,4754358914000,5444863348000,690504434000,78199566000,78419577000,220011000,768911585000,768993429000,35128449000,7930602971000,8798121208000,902564842000,12872383000,12872383000,0,1068531131000,1040858063000,-27673068000,5534992540000,5586688614000,51696074000,5360237741000,5411011776000,50774035000,672059682000,685458096000,13398414000,1796110639000,1797007052000,896413000,1995451327000,2009154915000,13703588000,810701522000,833477142000,22775620000,85914571000,85914571000,0,174754799000,175676838000,922039000,169817468000,169817468000,0,4937331000,5859370000,922039000,936265948000,1746857779000,810591831000,377940969000,410844369000,67950005000,7930602971000,8798121208000,902564842000,0,1,0,0
2318,2018Q3,IDBI BANK LIMITED,126037821000,126037821000,0,76887731000,77904211000,1016481000,761615174000,761615174000,0,236003033000,241221454000,5218421000,1477495301000,1577929312000,100434011000,66290426000,66290740000,315000,473078531000,473842528000,763996000,3217408017000,3324841240000,107433224000,41811893000,41811893000,0,211517422000,188971646000,-22545777000,2361257639000,2362268407000,1010768000,2187224115000,2188234883000,1010768000,240238626000,240480704000,242078000,548515461000,548515461000,0,1302883568000,1303652258000,768690000,95586460000,95586460000,0,0,0,0,174033524000,174033524000,0,171957766000,171957766000,0,2075758000,2075758000,0,401086865000,541276310000,140189445000,201734198000,190512984000,-11221212000,3217408017000,3324841240000,107433224000,0,1,1,0
